outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,equal_logit_blend,drop_routine,0,303.0,0.45874587458745875,0.8597122302158273,0.8437420490514279,0.4838833954367595,0.4921096762758218,0.15608008548480423,0.15952478324958522,0.7953795379537953,0.7890419371819617,0.7615384615384615,0.8181818181818182,0.7122302158273381,0.7410071942446043,0.24077456294274896,1.458021877815201,0.11974703659489046
cleveland,equal_logit_blend,empirical_source,0,303.0,0.45874587458745875,0.8292682926829268,0.8173538151434039,0.5213718676547304,0.5282905001929064,0.17062576176154381,0.1735664449100251,0.7722772277227723,0.7671521319529742,0.7396226415094339,0.7777777777777778,0.7050359712230215,0.7410071942446043,0.14574287121201976,1.5035024732692213,0.14610553202117002
cleveland,equal_logit_blend,mar_age_sex_30,0,303.0,0.45874587458745875,0.8459817511844183,0.8246639272456978,0.508739207137799,0.5209097342241342,0.1675210537984498,0.17267456084564006,0.768976897689769,0.7586199333216354,0.7154471544715447,0.822429906542056,0.6330935251798561,0.6690647482014388,0.43321700966275795,1.4591975592103557,0.13532691793913681
cleveland,equal_logit_blend,mcar_10,0,303.0,0.45874587458745875,0.8289173539217407,0.8056912929207978,0.5123266816365194,0.5233842213054704,0.16862206755761172,0.17335027205134884,0.768976897689769,0.7569749078785752,0.7083333333333334,0.8415841584158416,0.6115107913669064,0.6906474820143885,0.30382400801547854,1.274870011466521,0.14085316151152555
cleveland,equal_logit_blend,mcar_30,0,303.0,0.45874587458745875,0.7960168450605369,0.7720238483295062,0.5545345662796313,0.5674562609521556,0.1865135656239925,0.1919419633222753,0.7194719471947195,0.7090498333040884,0.6558704453441295,0.75,0.5827338129496403,0.6187050359712231,0.31057361701075714,1.1999582016789363,0.17543456840437735
cleveland,equal_logit_blend,mcar_50,0,303.0,0.45874587458745875,0.7759694683277768,0.7404528249634938,0.5713112032079105,0.581186808234426,0.19388582073380825,0.1982363893709771,0.6963696369636964,0.6860633444463942,0.6290322580645161,0.7155963302752294,0.5611510791366906,0.5755395683453237,0.20917191163765098,1.2575819287482326,0.18787079118164246
cleveland,equal_logit_blend,natural,0,303.0,0.45874587458745875,0.8605895771187927,0.8458655014694367,0.48514971917327815,0.49679751914614195,0.15709361373236572,0.16193903722688002,0.7953795379537953,0.7863002281101947,0.752,0.8468468468468469,0.6762589928057554,0.7122302158273381,0.4125500066393037,1.44066326151833,0.12363228492215929
cleveland,selected_best_expert,drop_advanced,0,303.0,0.45874587458745875,0.7165730829970169,0.6514278467549284,0.6313270665152485,0.6370938833714934,0.21976064518388458,0.22256137756240646,0.6864686468646864,0.6769170029829794,0.6215139442231076,0.6964285714285714,0.5611510791366906,0.5179856115107914,0.14011086968599282,1.934792257326637,0.2647568474807992
cleveland,selected_best_expert,drop_exercise,0,303.0,0.45874587458745875,0.7754430601859976,0.775430953417426,0.5956085818607868,0.5927610588273866,0.2032923237496779,0.20200595799055526,0.6996699669966997,0.7006273030356203,0.6851211072664359,0.66,0.7122302158273381,0.6402877697841727,-0.3312093385218075,1.9222316831898834,0.18614654225458838
cleveland,selected_best_expert,drop_routine,0,303.0,0.45874587458745875,0.778075100894894,0.7115422357996382,0.607855900370409,0.6097882993501649,0.2080058036080496,0.2089886352461289,0.7656765676567657,0.7599578873486577,0.7300380228136882,0.7741935483870968,0.6906474820143885,0.697841726618705,-0.0032128102918678094,2.4932505010333013,0.23648916468983716
cleveland,selected_best_expert,empirical_source,0,303.0,0.45874587458745875,0.7201263379540269,0.688883987863016,0.6259628895363605,0.6291303267487381,0.2171997909274794,0.21875629789932177,0.6864686468646864,0.6807553956834532,0.6415094339622641,0.6746031746031746,0.6115107913669064,0.539568345323741,-0.007428849736799791,1.8264708668163276,0.25474829540489263
cleveland,selected_best_expert,mar_age_sex_30,0,303.0,0.45874587458745875,0.7494735918582207,0.7132463097462941,0.6105608285966465,0.6118263620018113,0.2100259225860661,0.21069030191125354,0.7161716171617162,0.7103877873311107,0.6742424242424242,0.712,0.6402877697841727,0.5611510791366906,-0.09158926583558026,1.8501829961446612,0.2237382157134155
cleveland,selected_best_expert,mcar_10,0,303.0,0.45874587458745875,0.7506580101772241,0.7188544570149986,0.6083748871707328,0.6121169106287676,0.20870843790286858,0.21056002769281773,0.7293729372937293,0.7220345674679769,0.6821705426356589,0.7394957983193278,0.6330935251798561,0.6402877697841727,0.052691412421606014,2.012178208092282,0.2305098549212142
cleveland,selected_best_expert,mcar_30,0,303.0,0.45874587458745875,0.686523951570451,0.6300072550253712,0.6420578055450896,0.6455421486313333,0.22498591379951047,0.22671932915847068,0.6501650165016502,0.6422837339884191,0.5891472868217055,0.6386554621848739,0.5467625899280576,0.4172661870503597,-0.04710022626272912,1.2602356722504438,0.3033689576003737
cleveland,selected_best_expert,mcar_50,0,303.0,0.45874587458745875,0.7027110019301631,0.6466881541272667,0.6364788680466702,0.6370341734619085,0.22239122937692546,0.22274579952896167,0.6633663366336634,0.6599622740831725,0.6277372262773723,0.6370370370370371,0.6187050359712231,0.460431654676259,-0.13905858408682376,1.287749706176176,0.2819109016915563
cleveland,selected_best_expert,natural,0,303.0,0.45874587458745875,0.7679856115107914,0.7318587187379341,0.6005293906106974,0.604608463060467,0.20485508092482585,0.20684832324616878,0.7392739273927392,0.7306325671170381,0.6877470355731226,0.7631578947368421,0.6258992805755396,0.6330935251798561,0.09518355136535499,2.210207610939322,0.21457326903835505
