revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes
v4_spectral_ridge,covariance_shear,128,0.4,0.1,0.4109375,10
v4_spectral_ridge,covariance_shear,128,0.45,0.3,0.43359375,10
v4_spectral_ridge,covariance_shear,128,0.5,0.1,0.5078125,10
v4_spectral_ridge,covariance_shear,128,0.55,0.1,0.55546875,10
v4_spectral_ridge,covariance_shear,128,0.6,0.0,0.59765625,10
v4_spectral_ridge,covariance_shear,128,0.65,0.0,0.6640625,10
v4_spectral_ridge,covariance_shear,128,0.7,0.0,0.68671875,10
v4_spectral_ridge,covariance_shear,128,0.75,0.0,0.74765625,10
v4_spectral_ridge,covariance_shear,128,0.8,0.0,0.80703125,10
v4_spectral_ridge,covariance_shear,128,0.85,0.0,0.84921875,10
v4_spectral_ridge,covariance_shear,128,0.9,0.0,0.90546875,10
v4_spectral_ridge,covariance_shear,128,0.95,0.0,0.94375,10
v4_spectral_ridge,covariance_shear,256,0.05,1.0,0.0546875,10
v4_spectral_ridge,covariance_shear,256,0.1,1.0,0.0953125,10
v4_spectral_ridge,covariance_shear,256,0.15,1.0,0.135546875,10
v4_spectral_ridge,covariance_shear,256,0.2,0.8,0.202734375,10
v4_spectral_ridge,covariance_shear,256,0.25,0.8,0.244921875,10
v4_spectral_ridge,covariance_shear,256,0.3,0.45,0.2927734375,20
v4_spectral_ridge,covariance_shear,256,0.35,0.1,0.3453125,10
v4_spectral_ridge,covariance_shear,256,0.4,0.0,0.39296875,10
v4_spectral_ridge,covariance_shear,256,0.45,0.0,0.45625,10
v4_spectral_ridge,covariance_shear,256,0.5,0.0,0.5125,10
v4_spectral_ridge,covariance_shear,256,0.55,0.0,0.55625,10
v4_spectral_ridge,covariance_shear,256,0.6,0.0,0.59609375,10
v4_spectral_ridge,covariance_shear,256,0.65,0.0,0.658203125,10
v4_spectral_ridge,covariance_shear,256,0.7,0.0,0.69453125,10
v4_spectral_ridge,covariance_shear,256,0.75,0.0,0.740625,10
v4_spectral_ridge,covariance_shear,256,0.8,0.0,0.79375,10
v4_spectral_ridge,covariance_shear,256,0.85,0.0,0.841796875,10
v4_spectral_ridge,covariance_shear,256,0.9,0.0,0.895703125,10
v4_spectral_ridge,covariance_shear,256,0.95,0.0,0.947265625,10
v4_spectral_ridge,covariance_shear,512,0.05,1.0,0.0515625,10
v4_spectral_ridge,covariance_shear,512,0.1,1.0,0.1009765625,10
v4_spectral_ridge,covariance_shear,512,0.15,1.0,0.15078125,10
v4_spectral_ridge,covariance_shear,512,0.2,0.7,0.191796875,10
v4_spectral_ridge,covariance_shear,512,0.25,0.2,0.254296875,10
v4_spectral_ridge,covariance_shear,512,0.3,0.05,0.298828125,20
v4_spectral_ridge,covariance_shear,512,0.35,0.0,0.348828125,10
v4_spectral_ridge,covariance_shear,512,0.4,0.0,0.4021484375,10
v4_spectral_ridge,covariance_shear,512,0.45,0.0,0.4583984375,10
v4_spectral_ridge,covariance_shear,512,0.5,0.0,0.4962890625,10
v4_spectral_ridge,covariance_shear,512,0.55,0.0,0.5541015625,10
v4_spectral_ridge,covariance_shear,512,0.6,0.0,0.608984375,10
v4_spectral_ridge,covariance_shear,512,0.65,0.0,0.6587890625,10
v4_spectral_ridge,covariance_shear,512,0.7,0.0,0.70625,10
v4_spectral_ridge,covariance_shear,512,0.75,0.0,0.7541015625,10
v4_spectral_ridge,covariance_shear,512,0.8,0.0,0.794921875,10
v4_spectral_ridge,covariance_shear,512,0.85,0.0,0.85,10
v4_spectral_ridge,covariance_shear,512,0.9,0.0,0.9021484375,10
v4_spectral_ridge,covariance_shear,512,0.95,0.0,0.9470703125,10
v4_spectral_ridge,nonlinear_bimodal,32,0.05,1.0,0.046875,10
v4_spectral_ridge,nonlinear_bimodal,32,0.1,1.0,0.09375,10
v4_spectral_ridge,nonlinear_bimodal,32,0.15,0.2,0.175,10
v4_spectral_ridge,nonlinear_bimodal,32,0.2,0.6,0.21875,10
v4_spectral_ridge,nonlinear_bimodal,32,0.25,0.6,0.234375,10
v4_spectral_ridge,nonlinear_bimodal,32,0.3,0.2,0.309375,10
v4_spectral_ridge,nonlinear_bimodal,32,0.35,0.0,0.346875,10
v4_spectral_ridge,nonlinear_bimodal,32,0.4,0.0,0.403125,20
v4_spectral_ridge,nonlinear_bimodal,32,0.45,0.1,0.425,10
v4_spectral_ridge,nonlinear_bimodal,32,0.5,0.1,0.490625,10
v4_spectral_ridge,nonlinear_bimodal,32,0.55,0.0,0.55,10
v4_spectral_ridge,nonlinear_bimodal,32,0.6,0.0,0.646875,10
v4_spectral_ridge,nonlinear_bimodal,32,0.65,0.0,0.665625,10
v4_spectral_ridge,nonlinear_bimodal,32,0.7,0.0,0.740625,10
v4_spectral_ridge,nonlinear_bimodal,32,0.75,0.0,0.78125,10
v4_spectral_ridge,nonlinear_bimodal,32,0.8,0.0,0.796875,10
v4_spectral_ridge,nonlinear_bimodal,32,0.85,0.0,0.85625,10
v4_spectral_ridge,nonlinear_bimodal,32,0.9,0.0,0.89375,10
v4_spectral_ridge,nonlinear_bimodal,32,0.95,0.0,0.915625,10
v4_spectral_ridge,nonlinear_bimodal,64,0.05,0.8,0.071875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.1,0.7,0.1046875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.15,0.5,0.15,10
v4_spectral_ridge,nonlinear_bimodal,64,0.2,0.6,0.190625,10
v4_spectral_ridge,nonlinear_bimodal,64,0.25,0.1,0.271875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.3,0.0,0.2953125,10
v4_spectral_ridge,nonlinear_bimodal,64,0.35,0.0,0.3328125,10
v4_spectral_ridge,nonlinear_bimodal,64,0.4,0.0,0.3828125,20
v4_spectral_ridge,nonlinear_bimodal,64,0.45,0.0,0.4359375,10
v4_spectral_ridge,nonlinear_bimodal,64,0.5,0.0,0.515625,10
v4_spectral_ridge,nonlinear_bimodal,64,0.55,0.0,0.5421875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.6,0.0,0.621875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.65,0.0,0.6453125,10
v4_spectral_ridge,nonlinear_bimodal,64,0.7,0.0,0.675,10
v4_spectral_ridge,nonlinear_bimodal,64,0.75,0.0,0.7203125,10
v4_spectral_ridge,nonlinear_bimodal,64,0.8,0.0,0.809375,10
v4_spectral_ridge,nonlinear_bimodal,64,0.85,0.0,0.8421875,10
v4_spectral_ridge,nonlinear_bimodal,64,0.9,0.0,0.909375,10
v4_spectral_ridge,nonlinear_bimodal,64,0.95,0.0,0.940625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.05,0.9,0.05078125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.1,0.6,0.103125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.15,0.4,0.1625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.2,0.1,0.20546875,10
v4_spectral_ridge,nonlinear_bimodal,128,0.25,0.0,0.25390625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.3,0.0,0.27421875,10
v4_spectral_ridge,nonlinear_bimodal,128,0.35,0.0,0.33125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.4,0.0,0.3890625,20
v4_spectral_ridge,nonlinear_bimodal,128,0.45,0.0,0.45390625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.5,0.0,0.49453125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.55,0.0,0.54296875,10
v4_spectral_ridge,nonlinear_bimodal,128,0.6,0.0,0.61640625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.65,0.0,0.65703125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.7,0.0,0.70234375,10
v4_spectral_ridge,nonlinear_bimodal,128,0.75,0.0,0.75703125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.8,0.0,0.80390625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.85,0.0,0.85703125,10
v4_spectral_ridge,nonlinear_bimodal,128,0.9,0.0,0.8890625,10
v4_spectral_ridge,nonlinear_bimodal,128,0.95,0.0,0.953125,10
v4_spectral_ridge,nonlinear_bimodal,256,0.05,1.0,0.043359375,10
v4_spectral_ridge,nonlinear_bimodal,256,0.1,0.8,0.101171875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.15,0.2,0.151171875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.2,0.0,0.1921875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.25,0.0,0.260546875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.3,0.0,0.298828125,10
v4_spectral_ridge,nonlinear_bimodal,256,0.35,0.0,0.340625,10
v4_spectral_ridge,nonlinear_bimodal,256,0.4,0.0,0.3921875,20
v4_spectral_ridge,nonlinear_bimodal,256,0.45,0.0,0.45625,10
v4_spectral_ridge,nonlinear_bimodal,256,0.5,0.0,0.518359375,10
v4_spectral_ridge,nonlinear_bimodal,256,0.55,0.0,0.53203125,10
v4_spectral_ridge,nonlinear_bimodal,256,0.6,0.0,0.600390625,10
v4_spectral_ridge,nonlinear_bimodal,256,0.65,0.0,0.65234375,10
v4_spectral_ridge,nonlinear_bimodal,256,0.7,0.0,0.716796875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.75,0.0,0.74921875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.8,0.0,0.794921875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.85,0.0,0.844921875,10
v4_spectral_ridge,nonlinear_bimodal,256,0.9,0.0,0.896484375,10
v4_spectral_ridge,nonlinear_bimodal,256,0.95,0.0,0.95390625,10
v4_spectral_ridge,nonlinear_bimodal,512,0.05,0.9,0.0484375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.1,0.6,0.0912109375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.15,0.1,0.147265625,10
v4_spectral_ridge,nonlinear_bimodal,512,0.2,0.0,0.20546875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.25,0.0,0.2544921875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.3,0.0,0.2935546875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.35,0.0,0.3427734375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.4,0.0,0.40986328125,20
v4_spectral_ridge,nonlinear_bimodal,512,0.45,0.0,0.4611328125,10
v4_spectral_ridge,nonlinear_bimodal,512,0.5,0.0,0.494921875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.55,0.0,0.5498046875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.6,0.0,0.5970703125,10
v4_spectral_ridge,nonlinear_bimodal,512,0.65,0.0,0.6412109375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.7,0.0,0.70234375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.75,0.0,0.7537109375,10
v4_spectral_ridge,nonlinear_bimodal,512,0.8,0.0,0.7908203125,10
v4_spectral_ridge,nonlinear_bimodal,512,0.85,0.0,0.850390625,10
v4_spectral_ridge,nonlinear_bimodal,512,0.9,0.0,0.89296875,10
v4_spectral_ridge,nonlinear_bimodal,512,0.95,0.0,0.9443359375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.05,1.0,0.059375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.1,0.9,0.134375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.15,0.9,0.140625,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.2,0.8,0.18125,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.25,0.6,0.2421875,20
v4_spectral_ridge,outcome_dependent_dropout,32,0.3,0.4,0.31875,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.35,0.2,0.378125,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.4,0.1,0.4,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.45,0.0,0.48125,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.5,0.1,0.490625,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.55,0.0,0.571875,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.6,0.0,0.590625,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.65,0.0,0.684375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.7,0.0,0.65,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.75,0.0,0.75625,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.8,0.0,0.809375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.85,0.0,0.809375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.9,0.0,0.89375,10
v4_spectral_ridge,outcome_dependent_dropout,32,0.95,0.0,0.953125,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.05,1.0,0.0421875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.1,1.0,0.0921875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.15,0.5,0.16875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.2,0.4,0.228125,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.25,0.15,0.2828125,20
v4_spectral_ridge,outcome_dependent_dropout,64,0.3,0.1,0.3109375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.35,0.0,0.33125,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.4,0.0,0.4234375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.45,0.0,0.490625,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.5,0.0,0.4984375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.55,0.0,0.5359375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.6,0.0,0.6453125,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.65,0.0,0.64375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.7,0.0,0.6921875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.75,0.0,0.7375,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.8,0.0,0.7921875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.85,0.0,0.840625,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.9,0.0,0.8875,10
v4_spectral_ridge,outcome_dependent_dropout,64,0.95,0.0,0.959375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.05,1.0,0.05078125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.1,0.9,0.09609375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.15,0.7,0.15,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.2,0.1,0.1953125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.25,0.05,0.251171875,20
v4_spectral_ridge,outcome_dependent_dropout,128,0.3,0.0,0.27578125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.35,0.0,0.3609375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.4,0.0,0.39453125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.45,0.0,0.45859375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.5,0.0,0.5,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.55,0.0,0.55625,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.6,0.0,0.61640625,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.65,0.0,0.640625,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.7,0.0,0.70859375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.75,0.0,0.73125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.8,0.0,0.78828125,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.85,0.0,0.83984375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.9,0.0,0.91484375,10
v4_spectral_ridge,outcome_dependent_dropout,128,0.95,0.0,0.95625,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.05,1.0,0.053125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.1,0.8,0.105859375,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.15,0.2,0.1421875,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.2,0.0,0.187109375,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.25,0.0,0.2447265625,20
v4_spectral_ridge,outcome_dependent_dropout,256,0.3,0.0,0.281640625,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.35,0.0,0.357421875,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.4,0.0,0.39375,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.45,0.0,0.4453125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.5,0.0,0.500390625,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.55,0.0,0.550390625,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.6,0.0,0.590625,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.65,0.0,0.630078125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.7,0.0,0.678125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.75,0.0,0.7453125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.8,0.0,0.807421875,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.85,0.0,0.848046875,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.9,0.0,0.895703125,10
v4_spectral_ridge,outcome_dependent_dropout,256,0.95,0.0,0.937890625,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.05,1.0,0.0435546875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.1,0.7,0.1052734375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.15,0.1,0.1564453125,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.2,0.0,0.1951171875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.25,0.0,0.2552734375,20
v4_spectral_ridge,outcome_dependent_dropout,512,0.3,0.0,0.3021484375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.35,0.0,0.3529296875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.4,0.0,0.4041015625,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.45,0.0,0.4369140625,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.5,0.0,0.4955078125,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.55,0.0,0.5513671875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.6,0.0,0.608203125,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.65,0.0,0.64609375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.7,0.0,0.707421875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.75,0.0,0.7443359375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.8,0.0,0.80234375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.85,0.0,0.8568359375,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.9,0.0,0.9029296875,10
v4_spectral_ridge,outcome_dependent_dropout,512,0.95,0.0,0.9478515625,10
v4_spectral_ridge,pure_label_shift,32,0.05,1.0,0.04375,20
v4_spectral_ridge,pure_label_shift,32,0.1,0.9,0.096875,10
v4_spectral_ridge,pure_label_shift,32,0.15,0.9,0.15,10
v4_spectral_ridge,pure_label_shift,32,0.2,1.0,0.178125,10
v4_spectral_ridge,pure_label_shift,32,0.25,1.0,0.234375,10
v4_spectral_ridge,pure_label_shift,32,0.3,1.0,0.309375,10
v4_spectral_ridge,pure_label_shift,32,0.35,1.0,0.340625,10
v4_spectral_ridge,pure_label_shift,32,0.4,1.0,0.365625,10
v4_spectral_ridge,pure_label_shift,32,0.45,1.0,0.484375,10
v4_spectral_ridge,pure_label_shift,32,0.5,1.0,0.490625,10
v4_spectral_ridge,pure_label_shift,32,0.55,1.0,0.58125,10
v4_spectral_ridge,pure_label_shift,32,0.6,0.9,0.578125,10
v4_spectral_ridge,pure_label_shift,32,0.65,1.0,0.68125,10
v4_spectral_ridge,pure_label_shift,32,0.7,1.0,0.690625,10
v4_spectral_ridge,pure_label_shift,32,0.75,1.0,0.7,10
v4_spectral_ridge,pure_label_shift,32,0.8,1.0,0.8,10
v4_spectral_ridge,pure_label_shift,32,0.85,1.0,0.85,10
v4_spectral_ridge,pure_label_shift,32,0.9,1.0,0.89375,10
v4_spectral_ridge,pure_label_shift,32,0.95,1.0,0.965625,10
v4_spectral_ridge,pure_label_shift,64,0.05,1.0,0.05390625,20
v4_spectral_ridge,pure_label_shift,64,0.1,1.0,0.0890625,10
v4_spectral_ridge,pure_label_shift,64,0.15,1.0,0.1703125,10
v4_spectral_ridge,pure_label_shift,64,0.2,1.0,0.1859375,10
v4_spectral_ridge,pure_label_shift,64,0.25,1.0,0.2265625,10
v4_spectral_ridge,pure_label_shift,64,0.3,1.0,0.3109375,10
v4_spectral_ridge,pure_label_shift,64,0.35,1.0,0.3703125,10
v4_spectral_ridge,pure_label_shift,64,0.4,1.0,0.4078125,10
v4_spectral_ridge,pure_label_shift,64,0.45,1.0,0.4234375,10
v4_spectral_ridge,pure_label_shift,64,0.5,1.0,0.5140625,10
v4_spectral_ridge,pure_label_shift,64,0.55,1.0,0.5890625,10
v4_spectral_ridge,pure_label_shift,64,0.6,1.0,0.6296875,10
v4_spectral_ridge,pure_label_shift,64,0.65,1.0,0.65,10
v4_spectral_ridge,pure_label_shift,64,0.7,1.0,0.703125,10
v4_spectral_ridge,pure_label_shift,64,0.75,1.0,0.7296875,10
v4_spectral_ridge,pure_label_shift,64,0.8,1.0,0.80625,10
v4_spectral_ridge,pure_label_shift,64,0.85,1.0,0.8359375,10
v4_spectral_ridge,pure_label_shift,64,0.9,1.0,0.9,10
v4_spectral_ridge,pure_label_shift,64,0.95,1.0,0.9625,10
v4_spectral_ridge,pure_label_shift,128,0.05,1.0,0.052734375,20
v4_spectral_ridge,pure_label_shift,128,0.1,1.0,0.109375,10
v4_spectral_ridge,pure_label_shift,128,0.15,1.0,0.140625,10
v4_spectral_ridge,pure_label_shift,128,0.2,1.0,0.196875,10
v4_spectral_ridge,pure_label_shift,128,0.25,1.0,0.246875,10
v4_spectral_ridge,pure_label_shift,128,0.3,1.0,0.278125,10
v4_spectral_ridge,pure_label_shift,128,0.35,1.0,0.34296875,10
v4_spectral_ridge,pure_label_shift,128,0.4,1.0,0.3984375,10
v4_spectral_ridge,pure_label_shift,128,0.45,1.0,0.45546875,10
v4_spectral_ridge,pure_label_shift,128,0.5,1.0,0.5015625,10
v4_spectral_ridge,pure_label_shift,128,0.55,1.0,0.5484375,10
v4_spectral_ridge,pure_label_shift,128,0.6,1.0,0.58125,10
v4_spectral_ridge,pure_label_shift,128,0.65,1.0,0.67265625,10
v4_spectral_ridge,pure_label_shift,128,0.7,1.0,0.71640625,10
v4_spectral_ridge,pure_label_shift,128,0.75,1.0,0.75,10
v4_spectral_ridge,pure_label_shift,128,0.8,1.0,0.80703125,10
v4_spectral_ridge,pure_label_shift,128,0.85,1.0,0.83359375,10
v4_spectral_ridge,pure_label_shift,128,0.9,1.0,0.91484375,10
v4_spectral_ridge,pure_label_shift,128,0.95,1.0,0.9515625,10
v4_spectral_ridge,pure_label_shift,256,0.05,1.0,0.0525390625,20
v4_spectral_ridge,pure_label_shift,256,0.1,1.0,0.090234375,10
v4_spectral_ridge,pure_label_shift,256,0.15,1.0,0.144140625,10
v4_spectral_ridge,pure_label_shift,256,0.2,1.0,0.2046875,10
v4_spectral_ridge,pure_label_shift,256,0.25,1.0,0.25,10
v4_spectral_ridge,pure_label_shift,256,0.3,1.0,0.296484375,10
v4_spectral_ridge,pure_label_shift,256,0.35,1.0,0.34453125,10
v4_spectral_ridge,pure_label_shift,256,0.4,1.0,0.405078125,10
v4_spectral_ridge,pure_label_shift,256,0.45,1.0,0.448046875,10
v4_spectral_ridge,pure_label_shift,256,0.5,1.0,0.505859375,10
v4_spectral_ridge,pure_label_shift,256,0.55,1.0,0.548046875,10
