outer_target,model,weighting,calibration,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,catboost,site_class_balanced,raw,mcar_10,1,303.0,0.45874587458745875,0.8128619055974731,0.8011819723891019,0.5622744968280706,0.5485873981209024,0.19120923911211307,0.18560318778473617,0.7194719471947195,0.7287901386208107,0.7335423197492164,0.65,0.841726618705036,0.6402877697841727,-0.6412447584245512,1.0021479632633514,0.16779156402426926
cleveland,catboost,site_class_balanced,raw,mcar_10,2,303.0,0.45874587458745875,0.8161958238287419,0.8047837538896159,0.5614845166627992,0.5482810963535529,0.19171226805115898,0.18630529095588622,0.6996699669966997,0.7094007720652746,0.7165109034267912,0.6318681318681318,0.8273381294964028,0.6618705035971223,-0.655513496781314,1.0210099588163788,0.16692796457808184
cleveland,catboost,site_class_balanced,raw,mcar_10,3,303.0,0.45874587458745875,0.810580803649763,0.7969720481812497,0.5607701700568037,0.5475775611988827,0.19047956047087977,0.18509010259793335,0.7095709570957096,0.7207404807861029,0.7300613496932515,0.6363636363636364,0.8561151079136691,0.6115107913669064,-0.6270460199970311,1.0019683450861427,0.1695055795391349
cleveland,catboost,site_class_balanced,raw,mcar_10,4,303.0,0.45874587458745875,0.8252324969292858,0.7999947173093397,0.5419559721331045,0.5304087968267888,0.18145009718752636,0.17680383949919948,0.7425742574257426,0.7506799438497982,0.7515923566878981,0.6742857142857143,0.8489208633093526,0.6690647482014388,-0.588844982620541,1.025901992461839,0.16148398175771636
cleveland,catboost,site_class_balanced,raw,mcar_10,5,303.0,0.45874587458745875,0.8133444463941042,0.7885255524154049,0.5610129003916026,0.5492325180765762,0.1907885131590307,0.18595326865288975,0.7062706270627063,0.7165950166695911,0.7244582043343654,0.6358695652173914,0.841726618705036,0.6762589928057554,-0.5698550171438499,0.9630953679285144,0.16949001717442258
cleveland,catboost,site_class_balanced,raw,mcar_10,6,303.0,0.45874587458745875,0.8136953851552904,0.7824340796393856,0.5570092178179351,0.5451653264957254,0.1872046484377806,0.18244667136020815,0.735973597359736,0.7451307246885419,0.7484276729559748,0.664804469273743,0.8561151079136691,0.697841726618705,-0.5740302387341761,0.9775629232471118,0.1756912580720797
cleveland,catboost,site_class_balanced,raw,mcar_10,7,303.0,0.45874587458745875,0.8331286190559747,0.8200865506991328,0.5371569759312279,0.5235380604455643,0.18135288530129748,0.17569416243908495,0.7227722772277227,0.7334839445516756,0.7407407407407407,0.6486486486486487,0.8633093525179856,0.6618705035971223,-0.716632088134095,1.1345072854753724,0.1466771111174338
cleveland,catboost,site_class_balanced,raw,mcar_10,8,303.0,0.45874587458745875,0.7896999473591859,0.7711934605459012,0.5923810240395889,0.5786101874132908,0.20338261943390973,0.19777756679729083,0.7029702970297029,0.7135462361817863,0.7222222222222222,0.6324324324324324,0.841726618705036,0.6402877697841727,-0.5764423306817859,0.8739893964981155,0.1915706379768488
cleveland,catboost,site_class_balanced,raw,mcar_10,9,303.0,0.45874587458745875,0.822030180733462,0.7978320643927461,0.5452172880375808,0.5339288154423611,0.18324668018313195,0.17867108140245816,0.7227722772277227,0.7318389191086155,0.7358490566037735,0.6536312849162011,0.841726618705036,0.7050359712230215,-0.57019205343631,1.009474133486642,0.16111647854242156
cleveland,catboost,site_class_balanced,raw,mcar_30,0,303.0,0.45874587458745875,0.7854886822249517,0.7583359709250577,0.6133157173461327,0.5960638927903771,0.21074212962096597,0.2035159423084445,0.6732673267326733,0.6872038954202492,0.7062314540059347,0.601010101010101,0.8561151079136691,0.60431654676259,-0.6798307608508991,0.8917995825237928,0.2171943149593869
cleveland,catboost,site_class_balanced,raw,mcar_30,1,303.0,0.45874587458745875,0.7656606422179331,0.7453853996709653,0.64571018434923,0.6243692515895123,0.22568312191735249,0.2169485160866264,0.6567656765676567,0.670863309352518,0.6923076923076923,0.5879396984924623,0.841726618705036,0.5755395683453237,-0.7303588923815046,0.8332676411511581,0.23083256333916885
cleveland,catboost,site_class_balanced,raw,mcar_30,2,303.0,0.45874587458745875,0.747104755220214,0.7095397601917991,0.6687401117178046,0.6425705106977935,0.2337736489205562,0.22298266245380202,0.6435643564356436,0.6625065801017722,0.6966292134831461,0.5714285714285714,0.8920863309352518,0.48201438848920863,-0.8277861345501779,0.8513597304272205,0.25541135009599036
cleveland,catboost,site_class_balanced,raw,mcar_30,3,303.0,0.45874587458745875,0.7547815406211615,0.73576306865584,0.6565082888645504,0.6367280214989157,0.23063739462024116,0.2224088821765347,0.6303630363036303,0.6470214072644324,0.6781609195402298,0.5645933014354066,0.8489208633093526,0.5755395683453237,-0.6771203781496115,0.8017184965911006,0.24687113071395572
cleveland,catboost,site_class_balanced,raw,mcar_30,4,303.0,0.45874587458745875,0.7744341112475872,0.7321514571583808,0.6342885342780733,0.6120671597556187,0.21941137411705983,0.21036966921910433,0.6435643564356436,0.6614098964730655,0.6931818181818182,0.5727699530516432,0.8776978417266187,0.5611510791366906,-0.7930411529423874,0.9067468422327954,0.23480503827828342
cleveland,catboost,site_class_balanced,raw,mcar_30,5,303.0,0.45874587458745875,0.772942621512546,0.7579270270415821,0.6320031144468904,0.6118573844416739,0.22054584354561332,0.2120984493595149,0.6567656765676567,0.673605018424285,0.7011494252873564,0.583732057416268,0.8776978417266187,0.5467625899280576,-0.7719290519206717,0.9325470579013173,0.22740717311218445
cleveland,catboost,site_class_balanced,raw,mcar_30,6,303.0,0.45874587458745875,0.752105632567117,0.7276358122608426,0.6655459915115467,0.6429932636137008,0.23211553657158976,0.2229491453452972,0.6468646864686468,0.663910335146517,0.6934097421203438,0.5761904761904761,0.8705035971223022,0.5035971223021583,-0.7134810856554623,0.7753650657162632,0.2524636834152528
cleveland,catboost,site_class_balanced,raw,mcar_30,7,303.0,0.45874587458745875,0.7850938761186173,0.7585932463586789,0.629080058008472,0.6060588132108882,0.21694284288423668,0.20750701778230937,0.6864686468646864,0.702689068257589,0.7246376811594203,0.6067961165048543,0.8992805755395683,0.6187050359712231,-0.8577069907080299,0.9339721751674657,0.22159782951877274
cleveland,catboost,site_class_balanced,raw,mcar_30,8,303.0,0.45874587458745875,0.7723284786804703,0.7652708403417765,0.6418549215197681,0.6207639830946867,0.22439144519434392,0.21567146655220126,0.6534653465346535,0.6711045797508335,0.7008547008547008,0.5801886792452831,0.8848920863309353,0.6115107913669064,-0.7839201481001145,0.8879185097712783,0.2299589605573512
cleveland,catboost,site_class_balanced,raw,mcar_30,9,303.0,0.45874587458745875,0.7399543779610458,0.7254358066181619,0.6857653806586603,0.6619796667251621,0.24160876527292593,0.23198972807874874,0.6303630363036303,0.646473065450079,0.6763005780346821,0.5652173913043478,0.841726618705036,0.539568345323741,-0.713017914717134,0.7422254923103582,0.2621272396258174
